cpf,estabelecimento,cidade,uf,valor,compra_virtual,data_hora,latitude,longitude
67462158972,Loja A,Belo Horizonte,MG,310.7,False,2024-12-13 15:39:00,-19.9191,-43.9386
19836021835,Loja C,Fortaleza,CE,116.15,False,2024-12-27 02:23:00,-3.7172,-38.5437
55701625671,Loja A,Rio de Janeiro,RJ,113.42,False,2024-12-15 05:23:00,-22.9068,-43.1729
13575499231,Loja B,Belo Horizonte,MG,295.7,False,2024-12-13 05:02:00,-19.9191,-43.9386
52224086377,Loja D,Rio de Janeiro,RJ,186.53,False,2024-12-27 06:59:00,-22.9068,-43.1729
52816175565,Loja D,Belo Horizonte,MG,277.47,True,2024-12-26 22:47:00,-19.9191,-43.9386
55701625671,Loja D,Fortaleza,CE,294.39,False,2024-12-09 23:33:00,-3.7172,-38.5437
33996388255,Loja D,Fortaleza,CE,184.99,True,2024-12-19 08:50:00,-3.7172,-38.5437
33996388255,Loja A,Belo Horizonte,MG,196.42,False,2024-12-08 04:15:00,-19.9191,-43.9386
44527891409,Loja A,Rio de Janeiro,RJ,265.08,False,2024-12-28 01:31:00,-22.9068,-43.1729
69930129946,Loja B,Curitiba,PR,317.38,True,2024-12-17 22:43:00,-25.4284,-49.2733
21127242432,Loja B,Curitiba,PR,279.0,False,2024-12-29 03:42:00,-25.4284,-49.2733
55701625671,Loja D,São Paulo,SP,266.05,True,2024-12-24 07:58:00,-23.5505,-46.6333
69930129946,Loja D,São Paulo,SP,412.9,False,2024-12-12 06:39:00,-23.5505,-46.6333
11410425299,Loja C,São Paulo,SP,237.87,True,2024-12-02 01:03:00,-23.5505,-46.6333
33996388255,Loja D,Salvador,BA,461.32,True,2024-12-15 20:32:00,-12.9714,-38.5014
81909742873,Loja B,Belo Horizonte,MG,398.94,False,2024-12-25 20:08:00,-19.9191,-43.9386
35316259519,Loja D,Rio de Janeiro,RJ,439.09,True,2024-12-20 17:16:00,-22.9068,-43.1729
44527891409,Loja B,Belo Horizonte,MG,142.71,True,2024-12-21 14:17:00,-19.9191,-43.9386
67462158972,Loja A,Salvador,BA,218.67,True,2024-12-07 07:27:00,-12.9714,-38.5014
33593347453,Loja B,Curitiba,PR,252.34,True,2024-12-10 18:09:00,-25.4284,-49.2733
33593347453,Loja C,Curitiba,PR,292.72,True,2024-12-29 13:32:00,-25.4284,-49.2733
21127242432,Loja C,Salvador,BA,381.74,True,2024-12-14 04:48:00,-12.9714,-38.5014
89849992378,Loja A,Belo Horizonte,MG,290.08,False,2024-12-30 20:40:00,-19.9191,-43.9386
63332663133,Loja C,Rio de Janeiro,RJ,490.33,True,2024-12-14 00:55:00,-22.9068,-43.1729
67462158972,Loja C,Salvador,BA,382.69,True,2024-12-27 17:55:00,-12.9714,-38.5014
67462158972,Loja A,Belo Horizonte,MG,319.28,True,2024-12-24 17:00:00,-19.9191,-43.9386
21127242432,Loja D,São Paulo,SP,178.63,True,2024-12-10 14:22:00,-23.5505,-46.6333
44527891409,Loja D,São Paulo,SP,410.76,False,2024-12-09 23:04:00,-23.5505,-46.6333
67462158972,Loja D,Salvador,BA,145.67,True,2024-12-17 00:49:00,-12.9714,-38.5014
67462158972,Loja B,Rio de Janeiro,RJ,180.33,True,2024-12-02 20:42:00,-22.9068,-43.1729
33593347453,Loja C,Rio de Janeiro,RJ,401.14,True,2024-12-27 22:20:00,-22.9068,-43.1729
10979653485,Loja B,Fortaleza,CE,401.2,False,2024-12-19 15:04:00,-3.7172,-38.5437
33593347453,Loja B,São Paulo,SP,236.78,True,2024-12-26 21:31:00,-23.5505,-46.6333
33996388255,Loja B,Fortaleza,CE,269.32,False,2024-12-23 16:56:00,-3.7172,-38.5437
81909742873,Loja D,Curitiba,PR,482.94,False,2024-12-26 03:16:00,-25.4284,-49.2733
63332663133,Loja D,Salvador,BA,421.43,True,2024-12-12 11:33:00,-12.9714,-38.5014
52224086377,Loja C,São Paulo,SP,265.9,True,2024-12-01 02:33:00,-23.5505,-46.6333
29241750568,Loja D,Curitiba,PR,259.95,True,2024-12-26 08:17:00,-25.4284,-49.2733
52224086377,Loja B,Belo Horizonte,MG,475.64,False,2024-12-13 06:14:00,-19.9191,-43.9386
55701625671,Loja A,Fortaleza,CE,122.97,True,2024-12-10 11:17:00,-3.7172,-38.5437
69205217019,Loja D,Curitiba,PR,275.94,False,2024-12-14 20:38:00,-25.4284,-49.2733
11410425299,Loja B,Rio de Janeiro,RJ,245.61,True,2024-12-17 10:09:00,-22.9068,-43.1729
29241750568,Loja B,Fortaleza,CE,136.1,False,2024-12-03 00:34:00,-3.7172,-38.5437
67462158972,Loja A,Belo Horizonte,MG,231.89,False,2024-12-08 13:29:00,-19.9191,-43.9386
10979653485,Loja B,Belo Horizonte,MG,286.42,True,2024-12-14 11:05:00,-19.9191,-43.9386
21988281646,Loja C,Curitiba,PR,378.55,True,2024-12-04 13:39:00,-25.4284,-49.2733
81909742873,Loja C,Rio de Janeiro,RJ,211.9,True,2024-12-28 08:47:00,-22.9068,-43.1729
19836021835,Loja A,Fortaleza,CE,167.43,False,2024-12-26 10:29:00,-3.7172,-38.5437
81909742873,Loja B,Fortaleza,CE,261.69,True,2024-12-23 04:05:00,-3.7172,-38.5437
44527891409,Loja B,Rio de Janeiro,RJ,466.16,False,2024-12-20 12:45:00,-22.9068,-43.1729
33593347453,Loja C,Salvador,BA,335.42,False,2024-12-26 23:25:00,-12.9714,-38.5014
63332663133,Loja B,Rio de Janeiro,RJ,454.89,False,2024-12-21 20:46:00,-22.9068,-43.1729
89849992378,Loja A,Salvador,BA,224.45,True,2024-12-27 23:06:00,-12.9714,-38.5014
11410425299,Loja B,Rio de Janeiro,RJ,215.13,True,2024-12-26 02:01:00,-22.9068,-43.1729
69930129946,Loja C,Belo Horizonte,MG,253.13,False,2024-12-03 06:06:00,-19.9191,-43.9386
29241750568,Loja D,Curitiba,PR,308.64,True,2024-12-02 03:10:00,-25.4284,-49.2733
52224086377,Loja C,Rio de Janeiro,RJ,114.71,True,2024-12-22 10:47:00,-22.9068,-43.1729
13575499231,Loja A,Salvador,BA,317.77,False,2024-12-18 07:18:00,-12.9714,-38.5014
21988281646,Loja A,Rio de Janeiro,RJ,426.05,False,2024-12-25 16:18:00,-22.9068,-43.1729
55701625671,Loja C,Fortaleza,CE,408.93,False,2024-12-04 10:52:00,-3.7172,-38.5437
19836021835,Loja D,Rio de Janeiro,RJ,216.23,False,2024-12-25 14:44:00,-22.9068,-43.1729
11410425299,Loja B,Fortaleza,CE,162.25,False,2024-12-29 17:00:00,-3.7172,-38.5437
69205217019,Loja B,Salvador,BA,145.39,True,2024-12-20 19:00:00,-12.9714,-38.5014
69205217019,Loja D,Salvador,BA,147.93,False,2024-12-20 15:34:00,-12.9714,-38.5014
69205217019,Loja D,Curitiba,PR,151.12,True,2024-12-13 14:14:00,-25.4284,-49.2733
55701625671,Loja D,São Paulo,SP,150.36,True,2024-12-30 13:21:00,-23.5505,-46.6333
63332663133,Loja D,Curitiba,PR,115.41,True,2024-12-02 07:45:00,-25.4284,-49.2733
33593347453,Loja C,Curitiba,PR,220.78,False,2024-12-16 09:17:00,-25.4284,-49.2733
29241750568,Loja B,Belo Horizonte,MG,321.46,True,2024-12-07 13:51:00,-19.9191,-43.9386
67462158972,Loja A,São Paulo,SP,223.7,False,2024-12-10 00:47:00,-23.5505,-46.6333
69930129946,Loja B,Belo Horizonte,MG,199.23,False,2024-12-01 10:16:00,-19.9191,-43.9386
29241750568,Loja B,Rio de Janeiro,RJ,425.32,True,2024-12-11 09:13:00,-22.9068,-43.1729
69930129946,Loja B,Rio de Janeiro,RJ,227.38,False,2024-12-14 00:25:00,-22.9068,-43.1729
21988281646,Loja B,Rio de Janeiro,RJ,270.91,True,2024-12-24 20:55:00,-22.9068,-43.1729
89849992378,Loja D,Rio de Janeiro,RJ,492.01,True,2024-12-16 22:36:00,-22.9068,-43.1729
35316259519,Loja B,São Paulo,SP,162.41,True,2024-12-18 19:18:00,-23.5505,-46.6333
33996388255,Loja A,Belo Horizonte,MG,446.35,False,2024-12-25 08:16:00,-19.9191,-43.9386
69930129946,Loja D,Fortaleza,CE,410.28,True,2024-12-10 16:08:00,-3.7172,-38.5437
35316259519,Loja B,Belo Horizonte,MG,138.49,True,2024-12-19 19:17:00,-19.9191,-43.9386
52816175565,Loja B,Belo Horizonte,MG,224.33,True,2024-12-23 04:18:00,-19.9191,-43.9386
19836021835,Loja B,Rio de Janeiro,RJ,394.42,True,2024-12-05 02:22:00,-22.9068,-43.1729
33996388255,Loja D,Fortaleza,CE,180.94,True,2024-12-05 02:07:00,-3.7172,-38.5437
21127242432,Loja C,Belo Horizonte,MG,304.99,False,2024-12-15 16:06:00,-19.9191,-43.9386
69205217019,Loja B,Salvador,BA,484.48,True,2024-12-04 03:07:00,-12.9714,-38.5014
21127242432,Loja A,São Paulo,SP,294.25,True,2024-12-18 07:32:00,-23.5505,-46.6333
89849992378,Loja B,Belo Horizonte,MG,103.88,False,2024-12-05 10:39:00,-19.9191,-43.9386
33996388255,Loja C,Fortaleza,CE,145.55,True,2024-12-26 00:53:00,-3.7172,-38.5437
33996388255,Loja A,Curitiba,PR,159.09,False,2024-12-26 18:01:00,-25.4284,-49.2733
44527891409,Loja C,Salvador,BA,463.05,False,2024-12-07 17:45:00,-12.9714,-38.5014
21127242432,Loja B,Rio de Janeiro,RJ,287.81,False,2024-12-28 13:21:00,-22.9068,-43.1729
63332663133,Loja C,Fortaleza,CE,202.25,False,2024-12-24 22:50:00,-3.7172,-38.5437
67462158972,Loja C,Fortaleza,CE,167.23,False,2024-12-25 21:59:00,-3.7172,-38.5437
89849992378,Loja D,Belo Horizonte,MG,151.7,False,2024-12-26 00:17:00,-19.9191,-43.9386
55701625671,Loja B,Rio de Janeiro,RJ,366.95,False,2024-12-13 22:49:00,-22.9068,-43.1729
21988281646,Loja B,Curitiba,PR,410.65,False,2024-12-19 01:19:00,-25.4284,-49.2733
63332663133,Loja D,Salvador,BA,114.51,True,2024-12-15 13:17:00,-12.9714,-38.5014
33593347453,Loja A,Curitiba,PR,251.4,False,2024-12-21 07:33:00,-25.4284,-49.2733
69930129946,Loja A,Fortaleza,CE,332.19,False,2024-12-14 19:37:00,-3.7172,-38.5437
29241750568,Loja A,São Paulo,SP,368.53,False,2024-12-09 12:37:00,-23.5505,-46.6333
89849992378,Loja B,Rio de Janeiro,RJ,354.75,False,2024-12-14 00:25:00,-22.9068,-43.1729
69205217019,Loja A,Curitiba,PR,425.11,False,2024-12-17 20:07:00,-25.4284,-49.2733
21988281646,Loja C,Curitiba,PR,449.85,False,2024-12-08 12:56:00,-25.4284,-49.2733
19836021835,Loja D,São Paulo,SP,353.48,True,2024-12-25 18:14:00,-23.5505,-46.6333
21988281646,Loja X,Rio de Janeiro,RJ,349.99,False,2024-12-21 17:17:00,-22.9068,-43.1729
29241750568,Loja A,Belo Horizonte,MG,372.75,True,2024-12-13 06:38:00,-19.9191,-43.9386
67462158972,Loja D,Rio de Janeiro,RJ,314.35,True,2024-12-15 13:32:00,-22.9068,-43.1729
13575499231,Loja C,Rio de Janeiro,RJ,300.43,True,2024-12-27 07:11:00,-22.9068,-43.1729
63332663133,Loja A,Curitiba,PR,457.54,False,2024-12-21 17:53:00,-25.4284,-49.2733
81909742873,Loja D,Belo Horizonte,MG,180.0,True,2024-12-09 17:02:00,-19.9191,-43.9386
33996388255,Loja A,Curitiba,PR,401.59,True,2024-12-05 20:52:00,-25.4284,-49.2733
63332663133,Loja A,Salvador,BA,297.73,True,2024-12-28 11:05:00,-12.9714,-38.5014
11410425299,Loja D,Curitiba,PR,440.74,True,2024-12-23 19:30:00,-25.4284,-49.2733
35316259519,Loja A,Salvador,BA,439.89,False,2024-12-02 08:27:00,-12.9714,-38.5014
10979653485,Loja C,Salvador,BA,496.76,False,2024-12-12 07:38:00,-12.9714,-38.5014
52816175565,Loja C,Belo Horizonte,MG,313.47,True,2024-12-26 01:07:00,-19.9191,-43.9386
11410425299,Loja D,Salvador,BA,154.62,False,2024-12-19 17:38:00,-12.9714,-38.5014
19836021835,Loja C,Curitiba,PR,224.24,False,2024-12-07 14:50:00,-25.4284,-49.2733
63332663133,Loja D,Rio de Janeiro,RJ,126.09,True,2024-12-01 06:32:00,-22.9068,-43.1729
10979653485,Loja B,Belo Horizonte,MG,306.44,False,2024-12-01 12:07:00,-19.9191,-43.9386
89849992378,Loja A,São Paulo,SP,467.55,True,2024-12-28 12:27:00,-23.5505,-46.6333
21127242432,Loja C,Salvador,BA,230.21,False,2024-12-02 23:40:00,-12.9714,-38.5014
89849992378,Loja D,Belo Horizonte,MG,394.62,True,2024-12-08 15:17:00,-19.9191,-43.9386
44527891409,Loja B,São Paulo,SP,266.45,False,2024-12-09 00:21:00,-23.5505,-46.6333
63332663133,Loja D,Curitiba,PR,186.4,False,2024-12-30 01:11:00,-25.4284,-49.2733
21988281646,Loja A,Fortaleza,CE,353.57,False,2024-12-20 09:00:00,-3.7172,-38.5437
11410425299,Loja B,Curitiba,PR,342.58,False,2024-12-03 06:14:00,-25.4284,-49.2733
69205217019,Loja B,Curitiba,PR,161.13,False,2024-12-13 22:32:00,-25.4284,-49.2733
52816175565,Loja D,Belo Horizonte,MG,164.35,True,2024-12-19 21:23:00,-19.9191,-43.9386
35316259519,Loja A,Salvador,BA,242.39,True,2024-12-02 17:04:00,-12.9714,-38.5014
89849992378,Loja A,Rio de Janeiro,RJ,341.81,True,2024-12-29 22:14:00,-22.9068,-43.1729
29241750568,Loja D,Fortaleza,CE,225.32,False,2024-12-08 10:18:00,-3.7172,-38.5437
35316259519,Loja Y,Fortaleza,CE,206.9,False,2024-12-09 22:54:00,-3.7172,-38.5437
19836021835,Loja C,Rio de Janeiro,RJ,434.36,True,2024-12-12 07:12:00,-22.9068,-43.1729
13575499231,Loja C,São Paulo,SP,408.41,True,2024-12-17 21:35:00,-23.5505,-46.6333
21988281646,Loja A,Salvador,BA,124.24,True,2024-12-18 05:38:00,-12.9714,-38.5014
21988281646,Loja A,Rio de Janeiro,RJ,384.8,True,2024-12-23 21:00:00,-22.9068,-43.1729
10979653485,Loja C,Curitiba,PR,247.79,True,2024-12-01 08:38:00,-25.4284,-49.2733
33593347453,Loja D,Fortaleza,CE,205.8,True,2024-12-23 17:22:00,-3.7172,-38.5437
81909742873,Loja D,Belo Horizonte,MG,445.46,False,2024-12-03 23:26:00,-19.9191,-43.9386
52224086377,Loja D,Fortaleza,CE,467.76,False,2024-12-03 22:34:00,-3.7172,-38.5437
89849992378,Loja B,Rio de Janeiro,RJ,428.54,True,2024-12-27 02:08:00,-22.9068,-43.1729
29241750568,Loja C,São Paulo,SP,382.57,False,2024-12-29 20:51:00,-23.5505,-46.6333
81909742873,Loja D,Belo Horizonte,MG,471.45,False,2024-12-28 01:22:00,-19.9191,-43.9386
35316259519,Loja A,Salvador,BA,448.25,True,2024-12-09 10:16:00,-12.9714,-38.5014
11410425299,Loja C,Fortaleza,CE,189.48,True,2024-12-17 03:01:00,-3.7172,-38.5437
33593347453,Loja C,São Paulo,SP,493.67,False,2024-12-25 03:11:00,-23.5505,-46.6333
81909742873,Loja D,Fortaleza,CE,418.95,False,2024-12-07 10:11:00,-3.7172,-38.5437
55701625671,Loja D,Curitiba,PR,407.86,False,2024-12-02 22:43:00,-25.4284,-49.2733
89849992378,Loja B,Fortaleza,CE,446.69,False,2024-12-06 18:36:00,-3.7172,-38.5437
67462158972,Loja B,São Paulo,SP,401.14,False,2024-12-17 02:02:00,-23.5505,-46.6333
81909742873,Loja B,Curitiba,PR,173.48,False,2024-12-24 17:23:00,-25.4284,-49.2733
63332663133,Loja B,Rio de Janeiro,RJ,186.93,True,2024-12-22 13:59:00,-22.9068,-43.1729
67462158972,Loja B,Rio de Janeiro,RJ,469.8,False,2024-12-19 06:23:00,-22.9068,-43.1729
33996388255,Loja A,Salvador,BA,410.49,False,2024-12-23 03:12:00,-12.9714,-38.5014
21988281646,Loja A,Belo Horizonte,MG,385.24,False,2024-12-28 08:47:00,-19.9191,-43.9386
69205217019,Loja C,Fortaleza,CE,195.2,False,2024-12-24 14:56:00,-3.7172,-38.5437
63332663133,Loja B,Curitiba,PR,113.13,False,2024-12-08 02:21:00,-25.4284,-49.2733
67462158972,Loja A,Fortaleza,CE,427.28,True,2024-12-02 03:31:00,-3.7172,-38.5437
11410425299,Loja A,Curitiba,PR,496.2,False,2024-12-28 08:00:00,-25.4284,-49.2733
89849992378,Loja A,Rio de Janeiro,RJ,490.17,True,2024-12-17 07:23:00,-22.9068,-43.1729
13575499231,Loja B,Belo Horizonte,MG,184.5,True,2024-12-08 00:06:00,-19.9191,-43.9386
52224086377,Loja B,Rio de Janeiro,RJ,279.84,True,2024-12-12 04:05:00,-22.9068,-43.1729
63332663133,Loja B,São Paulo,SP,460.46,True,2024-12-29 14:14:00,-23.5505,-46.6333
21127242432,Loja D,Fortaleza,CE,170.05,False,2024-12-02 05:40:00,-3.7172,-38.5437
52816175565,Loja D,Curitiba,PR,358.71,True,2024-12-24 04:37:00,-25.4284,-49.2733
21988281646,Loja B,Salvador,BA,115.13,True,2024-12-12 20:14:00,-12.9714,-38.5014
52816175565,Loja D,Fortaleza,CE,405.48,False,2024-12-08 22:09:00,-3.7172,-38.5437
69930129946,Loja A,Belo Horizonte,MG,188.07,False,2024-12-06 01:08:00,-19.9191,-43.9386
11410425299,Loja A,Rio de Janeiro,RJ,130.43,True,2024-12-14 20:38:00,-22.9068,-43.1729
89849992378,Loja B,Salvador,BA,309.81,True,2024-12-25 22:59:00,-12.9714,-38.5014
33593347453,Loja A,Belo Horizonte,MG,118.25,True,2024-12-12 18:46:00,-19.9191,-43.9386
13575499231,Loja D,São Paulo,SP,165.14,False,2024-12-18 14:10:00,-23.5505,-46.6333
55701625671,Loja A,Belo Horizonte,MG,440.35,True,2024-12-18 05:51:00,-19.9191,-43.9386
55701625671,Loja C,Salvador,BA,227.76,False,2024-12-09 16:16:00,-12.9714,-38.5014
52224086377,Loja C,Salvador,BA,353.82,True,2024-12-11 15:45:00,-12.9714,-38.5014
55701625671,Loja B,Rio de Janeiro,RJ,153.02,True,2024-12-11 18:05:00,-22.9068,-43.1729
52224086377,Loja C,Curitiba,PR,376.03,False,2024-12-23 03:02:00,-25.4284,-49.2733
35316259519,Loja D,Belo Horizonte,MG,453.98,True,2024-12-04 19:36:00,-19.9191,-43.9386
69930129946,Loja C,Belo Horizonte,MG,288.95,False,2024-12-22 11:52:00,-19.9191,-43.9386
21127242432,Loja A,Rio de Janeiro,RJ,149.82,True,2024-12-23 17:57:00,-22.9068,-43.1729
35316259519,Loja D,Belo Horizonte,MG,306.95,False,2024-12-16 15:58:00,-19.9191,-43.9386
52816175565,Loja B,São Paulo,SP,420.78,True,2024-12-21 16:49:00,-23.5505,-46.6333
10979653485,Loja A,Fortaleza,CE,460.29,True,2024-12-07 08:20:00,-3.7172,-38.5437
63332663133,Loja D,Fortaleza,CE,141.44,True,2024-12-08 18:41:00,-3.7172,-38.5437
13575499231,Loja D,Belo Horizonte,MG,381.09,False,2024-12-02 09:38:00,-19.9191,-43.9386
63332663133,Loja A,Belo Horizonte,MG,496.34,False,2024-12-30 18:27:00,-19.9191,-43.9386
21127242432,Loja A,Curitiba,PR,433.73,False,2024-12-26 11:13:00,-25.4284,-49.2733
11410425299,Loja C,São Paulo,SP,134.54,False,2024-12-17 04:12:00,-23.5505,-46.6333
89849992378,Loja C,Rio de Janeiro,RJ,336.59,True,2024-12-27 23:48:00,-22.9068,-43.1729
21127242432,Loja B,Belo Horizonte,MG,299.24,True,2024-12-13 18:39:00,-19.9191,-43.9386
63332663133,Loja B,Salvador,BA,132.25,True,2024-12-20 17:09:00,-12.9714,-38.5014
67462158972,Loja A,São Paulo,SP,364.46,True,2024-12-19 22:06:00,-23.5505,-46.6333
35316259519,Loja D,Rio de Janeiro,RJ,292.45,False,2024-12-22 18:33:00,-22.9068,-43.1729
13575499231,Loja A,Belo Horizonte,MG,421.32,False,2024-12-28 10:14:00,-19.9191,-43.9386
33996388255,Loja A,Fortaleza,CE,376.34,False,2024-12-13 03:59:00,-3.7172,-38.5437
35316259519,Loja D,Belo Horizonte,MG,155.34,False,2024-12-22 07:15:00,-19.9191,-43.9386
13575499231,Loja C,São Paulo,SP,200.51,True,2024-12-30 07:35:00,-23.5505,-46.6333
52816175565,Loja A,Fortaleza,CE,341.2,False,2024-12-09 10:58:00,-3.7172,-38.5437
33593347453,Loja A,Rio de Janeiro,RJ,391.12,False,2024-12-30 17:03:00,-22.9068,-43.1729
21127242432,Loja B,Salvador,BA,360.25,True,2024-12-16 18:49:00,-12.9714,-38.5014
35316259519,Loja D,São Paulo,SP,181.44,True,2024-12-08 08:52:00,-23.5505,-46.6333
21988281646,Loja A,Curitiba,PR,181.81,True,2024-12-07 04:34:00,-25.4284,-49.2733
52816175565,Loja C,Curitiba,PR,494.1,True,2024-12-15 00:18:00,-25.4284,-49.2733
44527891409,Loja B,Salvador,BA,473.44,False,2024-12-25 23:19:00,-12.9714,-38.5014
33593347453,Loja B,Belo Horizonte,MG,440.0,False,2024-12-12 21:25:00,-19.9191,-43.9386
35316259519,Loja B,Belo Horizonte,MG,211.01,False,2024-12-22 05:12:00,-19.9191,-43.9386
67462158972,Loja B,Fortaleza,CE,265.13,True,2024-12-25 20:22:00,-3.7172,-38.5437
21988281646,Loja D,Belo Horizonte,MG,345.25,False,2024-12-11 18:26:00,-19.9191,-43.9386
33593347453,Loja B,Fortaleza,CE,145.52,True,2024-12-25 14:20:00,-3.7172,-38.5437
29241750568,Loja D,Curitiba,PR,379.07,True,2024-12-25 15:44:00,-25.4284,-49.2733
33996388255,Loja Y,Curitiba,PR,139.03,False,2024-12-05 09:50:00,-25.4284,-49.2733
13575499231,Loja B,Curitiba,PR,257.84,True,2024-12-15 16:50:00,-25.4284,-49.2733
52816175565,Loja B,Belo Horizonte,MG,340.62,False,2024-12-24 07:36:00,-19.9191,-43.9386
21127242432,Loja B,Fortaleza,CE,222.07,True,2024-12-22 04:53:00,-3.7172,-38.5437
11410425299,Loja B,Curitiba,PR,239.48,False,2024-12-07 12:56:00,-25.4284,-49.2733
13575499231,Loja C,Fortaleza,CE,169.09,True,2024-12-14 17:30:00,-3.7172,-38.5437
52224086377,Loja D,Curitiba,PR,269.14,True,2024-12-13 19:58:00,-25.4284,-49.2733
67462158972,Loja A,Curitiba,PR,353.59,True,2024-12-05 09:40:00,-25.4284,-49.2733
63332663133,Loja C,Rio de Janeiro,RJ,421.55,True,2024-12-06 20:43:00,-22.9068,-43.1729
52224086377,Loja D,São Paulo,SP,474.14,True,2024-12-27 22:28:00,-23.5505,-46.6333
19836021835,Loja D,Fortaleza,CE,266.27,False,2024-12-29 17:17:00,-3.7172,-38.5437
44527891409,Loja D,Rio de Janeiro,RJ,490.55,True,2024-12-19 23:33:00,-22.9068,-43.1729
21988281646,Loja A,Salvador,BA,492.31,False,2024-12-23 22:35:00,-12.9714,-38.5014
11410425299,Loja D,Curitiba,PR,163.37,True,2024-12-29 23:39:00,-25.4284,-49.2733
35316259519,Loja B,Belo Horizonte,MG,324.8,False,2024-12-17 03:27:00,-19.9191,-43.9386
33996388255,Loja A,Belo Horizonte,MG,351.84,False,2024-12-16 14:20:00,-19.9191,-43.9386
10979653485,Loja D,São Paulo,SP,351.4,False,2024-12-23 11:02:00,-23.5505,-46.6333
44527891409,Loja D,Fortaleza,CE,412.59,False,2024-12-16 14:59:00,-3.7172,-38.5437
11410425299,Loja B,Salvador,BA,435.39,True,2024-12-20 06:31:00,-12.9714,-38.5014
52816175565,Loja B,Salvador,BA,295.4,True,2024-12-18 18:35:00,-12.9714,-38.5014
29241750568,Loja D,Curitiba,PR,110.38,True,2024-12-27 04:58:00,-25.4284,-49.2733
52816175565,Loja B,Fortaleza,CE,425.57,True,2024-12-10 08:09:00,-3.7172,-38.5437
52816175565,Loja Y,Rio de Janeiro,RJ,306.62,False,2024-12-25 20:38:00,-22.9068,-43.1729
21988281646,Loja D,Fortaleza,CE,173.42,False,2024-12-06 08:08:00,-3.7172,-38.5437
35316259519,Loja B,São Paulo,SP,186.44,False,2024-12-28 15:29:00,-23.5505,-46.6333
35316259519,Loja A,Curitiba,PR,458.39,True,2024-12-06 23:11:00,-25.4284,-49.2733
33996388255,Loja B,São Paulo,SP,189.93,False,2024-12-30 09:14:00,-23.5505,-46.6333
69205217019,Loja A,Curitiba,PR,199.61,False,2024-12-10 05:52:00,-25.4284,-49.2733
67462158972,Loja C,Rio de Janeiro,RJ,257.62,True,2024-12-29 19:14:00,-22.9068,-43.1729
35316259519,Loja A,Rio de Janeiro,RJ,130.54,False,2024-12-12 00:43:00,-22.9068,-43.1729
52816175565,Loja D,São Paulo,SP,469.02,False,2024-12-03 05:38:00,-23.5505,-46.6333
63332663133,Loja C,Rio de Janeiro,RJ,333.98,True,2024-12-06 04:29:00,-22.9068,-43.1729
52224086377,Loja D,Curitiba,PR,271.79,False,2024-12-23 18:49:00,-25.4284,-49.2733
19836021835,Loja D,São Paulo,SP,433.04,False,2024-12-30 21:31:00,-23.5505,-46.6333
13575499231,Loja C,Salvador,BA,445.94,True,2024-12-21 20:02:00,-12.9714,-38.5014
33996388255,Loja B,Fortaleza,CE,258.72,True,2024-12-26 19:04:00,-3.7172,-38.5437
35316259519,Loja B,Fortaleza,CE,217.39,False,2024-12-02 02:08:00,-3.7172,-38.5437
89849992378,Loja A,Salvador,BA,381.33,True,2024-12-02 23:25:00,-12.9714,-38.5014
44527891409,Loja A,Salvador,BA,439.75,True,2024-12-03 14:07:00,-12.9714,-38.5014
89849992378,Loja B,Salvador,BA,330.76,False,2024-12-20 14:08:00,-12.9714,-38.5014
33593347453,Loja D,Salvador,BA,133.43,True,2024-12-12 16:07:00,-12.9714,-38.5014
33593347453,Loja A,Salvador,BA,363.52,False,2024-12-22 05:23:00,-12.9714,-38.5014
35316259519,Loja B,Fortaleza,CE,398.32,False,2024-12-09 03:13:00,-3.7172,-38.5437
33996388255,Loja C,Fortaleza,CE,199.65,False,2024-12-07 09:26:00,-3.7172,-38.5437
52224086377,Loja D,Belo Horizonte,MG,147.05,False,2024-12-24 11:46:00,-19.9191,-43.9386
55701625671,Loja D,Curitiba,PR,436.87,True,2024-12-21 12:22:00,-25.4284,-49.2733
55701625671,Loja C,Fortaleza,CE,396.54,False,2024-12-05 09:12:00,-3.7172,-38.5437
33996388255,Loja B,Rio de Janeiro,RJ,148.87,False,2024-12-17 07:56:00,-22.9068,-43.1729
10979653485,Loja C,Fortaleza,CE,397.23,True,2024-12-14 22:18:00,-3.7172,-38.5437
55701625671,Loja C,Salvador,BA,169.19,False,2024-12-08 19:27:00,-12.9714,-38.5014
13575499231,Loja C,Curitiba,PR,366.85,True,2024-12-12 10:22:00,-25.4284,-49.2733
21127242432,Loja A,Belo Horizonte,MG,384.63,False,2024-12-15 13:22:00,-19.9191,-43.9386
21988281646,Loja C,Salvador,BA,129.76,False,2024-12-09 19:17:00,-12.9714,-38.5014
69930129946,Loja D,Rio de Janeiro,RJ,151.85,False,2024-12-17 06:35:00,-22.9068,-43.1729
11410425299,Loja D,Belo Horizonte,MG,155.11,True,2024-12-05 10:33:00,-19.9191,-43.9386
69205217019,Loja B,Fortaleza,CE,249.58,True,2024-12-13 05:46:00,-3.7172,-38.5437
52816175565,Loja B,Curitiba,PR,262.41,True,2024-12-14 02:57:00,-25.4284,-49.2733
55701625671,Loja A,Fortaleza,CE,130.47,False,2024-12-28 05:06:00,-3.7172,-38.5437
13575499231,Loja D,Rio de Janeiro,RJ,409.36,False,2024-12-09 16:53:00,-22.9068,-43.1729
